,county_state,county,state,state_long,total_zipcode_score,id
360,"Cambria County, PA",Cambria County,PA,Pennsylvania,0.4320916603666208,42021
361,"Camden County, GA",Camden County,GA,Georgia,0.5756211364845532,13039
362,"Camden County, MO",Camden County,MO,Missouri,0.42690161806861227,29029
363,"Camden County, NC",Camden County,NC,North Carolina,0.5821517826288312,37029
364,"Camden County, NJ",Camden County,NJ,New Jersey,0.5895822265080188,34007
365,"Cameron County, PA",Cameron County,PA,Pennsylvania,0.3427271775551482,42023
366,"Cameron County, TX",Cameron County,TX,Texas,0.474760748459481,48061
367,"Cameron Parish, LA",Cameron Parish,LA,Louisiana,0.4135816302521008,22023
368,"Camp County, TX",Camp County,TX,Texas,0.4630273285036657,48063
369,"Campbell County, KY",Campbell County,KY,Kentucky,0.604693397580081,21037
370,"Campbell County, SD",Campbell County,SD,South Dakota,0.5051987899159665,46021
371,"Campbell County, TN",Campbell County,TN,Tennessee,0.3791020751485633,47013
372,"Campbell County, VA",Campbell County,VA,Virginia,0.5174283107066661,51031
373,"Campbell County, WY",Campbell County,WY,Wyoming,0.5998832573320517,56005
374,"Canadian County, OK",Canadian County,OK,Oklahoma,0.5630670339019261,40017
375,"Candler County, GA",Candler County,GA,Georgia,0.4188961035247431,13043
376,"Cannon County, TN",Cannon County,TN,Tennessee,0.49215473283169175,47015
377,"Canyon County, ID",Canyon County,ID,Idaho,0.5651307790627449,16027
378,"Cape Girardeau County, MO",Cape Girardeau County,MO,Missouri,0.4196702184873949,29031
379,"Cape May County, NJ",Cape May County,NJ,New Jersey,0.6090533129755491,34009
380,"Carbon County, MT",Carbon County,MT,Montana,0.5272397647058824,30009
381,"Carbon County, PA",Carbon County,PA,Pennsylvania,0.5199664425159524,42025
382,"Carbon County, UT",Carbon County,UT,Utah,0.4294211082620519,49007
383,"Carbon County, WY",Carbon County,WY,Wyoming,0.46788690675304834,56007
384,"Caribou County, ID",Caribou County,ID,Idaho,0.5152750252100841,16029
385,"Carlisle County, KY",Carlisle County,KY,Kentucky,0.3868868466494922,21039
386,"Carlton County, MN",Carlton County,MN,Minnesota,0.5750289212743978,27017
387,"Caroline County, MD",Caroline County,MD,Maryland,0.5039598076640561,24011
388,"Caroline County, VA",Caroline County,VA,Virginia,0.5021008133686087,51033
389,"Carroll County, AR",Carroll County,AR,Arkansas,0.4370696873597645,05015
390,"Carroll County, GA",Carroll County,GA,Georgia,0.5246940450400907,13045
391,"Carroll County, IA",Carroll County,IA,Iowa,0.490480846416004,19027
392,"Carroll County, IL",Carroll County,IL,Illinois,0.4979568739495798,17015
393,"Carroll County, IN",Carroll County,IN,Indiana,0.41586264582981025,18015
394,"Carroll County, KY",Carroll County,KY,Kentucky,0.4354174767825108,21041
395,"Carroll County, MD",Carroll County,MD,Maryland,0.7180310215887253,24013
396,"Carroll County, MO",Carroll County,MO,Missouri,0.3936912835796403,29033
397,"Carroll County, MS",Carroll County,MS,Mississippi,0.30787771785605433,28015
398,"Carroll County, NH",Carroll County,NH,New Hampshire,0.4677773616503149,33003
399,"Carroll County, OH",Carroll County,OH,Ohio,0.45150347884062475,39019
400,"Carroll County, TN",Carroll County,TN,Tennessee,0.3667847394957984,47017
401,"Carroll County, VA",Carroll County,VA,Virginia,0.3818512146420134,51035
402,"Carson City, NV",Carson City,NV,Nevada,0.5761971651200002,32510
403,"Carson County, TX",Carson County,TX,Texas,0.5395518319327732,48065
404,"Carter County, KY",Carter County,KY,Kentucky,0.3843011579783999,21043
405,"Carter County, MO",Carter County,MO,Missouri,0.3298282838966291,29035
406,"Carter County, MT",Carter County,MT,Montana,0.4428875966386555,30011
407,"Carter County, OK",Carter County,OK,Oklahoma,0.407998201760152,40019
408,"Carter County, TN",Carter County,TN,Tennessee,0.3623671290382326,47019
409,"Carteret County, NC",Carteret County,NC,North Carolina,0.5370958321403579,37031
410,"Carver County, MN",Carver County,MN,Minnesota,0.6990441994877706,27019
411,"Cascade County, MT",Cascade County,MT,Montana,0.4297361680672269,30013
412,"Casey County, KY",Casey County,KY,Kentucky,0.34015262365003796,21045
413,"Cass County, IA",Cass County,IA,Iowa,0.3986881344537815,19029
414,"Cass County, IL",Cass County,IL,Illinois,0.4581750723290729,17017
415,"Cass County, IN",Cass County,IN,Indiana,0.4675861870747357,18017
416,"Cass County, MI",Cass County,MI,Michigan,0.5477695959825792,26027
417,"Cass County, MN",Cass County,MN,Minnesota,0.464103395359147,27021
418,"Cass County, MO",Cass County,MO,Missouri,0.5449121963480634,29037
419,"Cass County, ND",Cass County,ND,North Dakota,0.5836817738652691,38017
420,"Cass County, NE",Cass County,NE,Nebraska,0.5264571610847909,31025
421,"Cass County, TX",Cass County,TX,Texas,0.3888197983193278,48067
422,"Cassia County, ID",Cassia County,ID,Idaho,0.503840690198557,16031
423,"Castro County, TX",Castro County,TX,Texas,0.4416283361344538,48069
424,"Caswell County, NC",Caswell County,NC,North Carolina,0.3759811656249876,37033
425,"Catahoula Parish, LA",Catahoula Parish,LA,Louisiana,0.4121544770130462,22025
426,"Catawba County, NC",Catawba County,NC,North Carolina,0.5550715419818533,37035
427,"Catoosa County, GA",Catoosa County,GA,Georgia,0.546154729134305,13047
428,"Catron County, NM",Catron County,NM,New Mexico,0.2930773109243698,35003
429,"Cattaraugus County, NY",Cattaraugus County,NY,New York,0.4286832848553458,36009
430,"Cavalier County, ND",Cavalier County,ND,North Dakota,0.5766728739495799,38019
431,"Cayuga County, NY",Cayuga County,NY,New York,0.5278355052904422,36011
432,"Cecil County, MD",Cecil County,MD,Maryland,0.5827854379672037,24015
433,"Cedar County, IA",Cedar County,IA,Iowa,0.5776430709869224,19031
434,"Cedar County, MO",Cedar County,MO,Missouri,0.4446593277310924,29039
435,"Cedar County, NE",Cedar County,NE,Nebraska,0.4222925881566043,31027
436,"Centre County, PA",Centre County,PA,Pennsylvania,0.5297667960275019,42027
437,"Cerro Gordo County, IA",Cerro Gordo County,IA,Iowa,0.47747995745674626,19033
438,"Chaffee County, CO",Chaffee County,CO,Colorado,0.5880901197211692,08015
439,"Chambers County, AL",Chambers County,AL,Alabama,0.4184874568916171,01017
440,"Chambers County, TX",Chambers County,TX,Texas,0.5623292773109244,48071
441,"Champaign County, IL",Champaign County,IL,Illinois,0.5762017910233543,17019
442,"Champaign County, OH",Champaign County,OH,Ohio,0.6040941164550097,39021
443,"Chariton County, MO",Chariton County,MO,Missouri,0.4006135798319328,29041
444,"Charles City County, VA",Charles City County,VA,Virginia,0.4920834891167961,51036
445,"Charles County, MD",Charles County,MD,Maryland,0.6407977462366954,24017
446,"Charles Mix County, SD",Charles Mix County,SD,South Dakota,0.4499861245700671,46023
447,"Charleston County, SC",Charleston County,SC,South Carolina,0.5534397930959768,45019
448,"Charlevoix County, MI",Charlevoix County,MI,Michigan,0.4942687047300351,26029
449,"Charlotte County, FL",Charlotte County,FL,Florida,0.565694719205817,12015
450,"Charlotte County, VA",Charlotte County,VA,Virginia,0.34393557369664773,51037
451,"Charlottesville city, VA",Charlottesville city,VA,Virginia,0.7054866600661924,51540
452,"Charlton County, GA",Charlton County,GA,Georgia,0.4689039663865546,13049
453,"Chase County, KS",Chase County,KS,Kansas,0.4409221176470588,20017
454,"Chase County, NE",Chase County,NE,Nebraska,0.3840286050420168,31029
455,"Chatham County, GA",Chatham County,GA,Georgia,0.6004219089985143,13051
456,"Chatham County, NC",Chatham County,NC,North Carolina,0.5120110580981772,37037
457,"Chattahoochee County, GA",Chattahoochee County,GA,Georgia,0.3935467668665016,13053
458,"Chattooga County, GA",Chattooga County,GA,Georgia,0.403644140976519,13055
459,"Chautauqua County, KS",Chautauqua County,KS,Kansas,0.28100203788643285,20019
460,"Chautauqua County, NY",Chautauqua County,NY,New York,0.4525182329587511,36013
461,"Chaves County, NM",Chaves County,NM,New Mexico,0.4468380717721402,35005
462,"Cheatham County, TN",Cheatham County,TN,Tennessee,0.54491921087817,47021
463,"Cheboygan County, MI",Cheboygan County,MI,Michigan,0.42984051218726804,26031
464,"Chelan County, WA",Chelan County,WA,Washington,0.5706478361918483,53007
465,"Chemung County, NY",Chemung County,NY,New York,0.4714850073742167,36015
466,"Chenango County, NY",Chenango County,NY,New York,0.4168894272652066,36017
467,"Cherokee County, AL",Cherokee County,AL,Alabama,0.44601172081390505,01019
468,"Cherokee County, GA",Cherokee County,GA,Georgia,0.725249233750356,13057
469,"Cherokee County, IA",Cherokee County,IA,Iowa,0.4702226731238892,19035
470,"Cherokee County, KS",Cherokee County,KS,Kansas,0.3020515874238532,20021
471,"Cherokee County, NC",Cherokee County,NC,North Carolina,0.3569942613381153,37039
472,"Cherokee County, OK",Cherokee County,OK,Oklahoma,0.4662661320609254,40021
473,"Cherokee County, SC",Cherokee County,SC,South Carolina,0.5048016410640789,45021
474,"Cherokee County, TX",Cherokee County,TX,Texas,0.41798544368336366,48073
475,"Cherry County, NE",Cherry County,NE,Nebraska,0.38818043697479,31031
476,"Chesapeake city, VA",Chesapeake city,VA,Virginia,0.7390831571717615,51550
477,"Cheshire County, NH",Cheshire County,NH,New Hampshire,0.5209752940938976,33005
478,"Chester County, PA",Chester County,PA,Pennsylvania,0.688989964385004,42029
479,"Chester County, SC",Chester County,SC,South Carolina,0.4397315533592422,45023
480,"Chester County, TN",Chester County,TN,Tennessee,0.42250766386554617,47023
481,"Chesterfield County, SC",Chesterfield County,SC,South Carolina,0.40009264101870934,45025
482,"Chesterfield County, VA",Chesterfield County,VA,Virginia,0.7453638243612906,51041
483,"Cheyenne County, CO",Cheyenne County,CO,Colorado,0.3999207394957983,08017
484,"Cheyenne County, KS",Cheyenne County,KS,Kansas,0.45946674684011946,20023
485,"Cheyenne County, NE",Cheyenne County,NE,Nebraska,0.5036718991596639,31033
486,"Chickasaw County, IA",Chickasaw County,IA,Iowa,0.5101637330319787,19037
487,"Chickasaw County, MS",Chickasaw County,MS,Mississippi,0.34396752143613285,28017
488,"Chicot County, AR",Chicot County,AR,Arkansas,0.3540215460534653,05017
489,"Childress County, TX",Childress County,TX,Texas,0.38010521850242174,48075
490,"Chilton County, AL",Chilton County,AL,Alabama,0.4339925714285715,01021
491,"Chippewa County, MI",Chippewa County,MI,Michigan,0.408718487394958,26033
492,"Chippewa County, MN",Chippewa County,MN,Minnesota,0.4076237160669261,27023
493,"Chippewa County, WI",Chippewa County,WI,Wisconsin,0.5003687394957983,55017
494,"Chisago County, MN",Chisago County,MN,Minnesota,0.6658191285956346,27025
495,"Chittenden County, VT",Chittenden County,VT,Vermont,0.6700043038993382,50007
496,"Choctaw County, AL",Choctaw County,AL,Alabama,0.33178309086127733,01023
497,"Choctaw County, MS",Choctaw County,MS,Mississippi,0.3506984557412969,28019
498,"Choctaw County, OK",Choctaw County,OK,Oklahoma,0.3679621848739496,40023
499,"Chouteau County, MT",Chouteau County,MT,Montana,0.4110608739495799,30015
500,"Chowan County, NC",Chowan County,NC,North Carolina,0.4162974700930058,37041
501,"Christian County, IL",Christian County,IL,Illinois,0.4496227236390553,17021
502,"Christian County, KY",Christian County,KY,Kentucky,0.4657382857142857,21047
503,"Christian County, MO",Christian County,MO,Missouri,0.4662639908406132,29043
504,"Churchill County, NV",Churchill County,NV,Nevada,0.5657449909592436,32001
505,"Cibola County, NM",Cibola County,NM,New Mexico,0.3881223529411765,35006
506,"Cimarron County, OK",Cimarron County,OK,Oklahoma,0.33807389593391446,40025
507,"Citrus County, FL",Citrus County,FL,Florida,0.4918276505256213,12017
508,"Clackamas County, OR",Clackamas County,OR,Oregon,0.6601074441510943,41005
509,"Claiborne County, MS",Claiborne County,MS,Mississippi,0.3240685058989635,28021
510,"Claiborne County, TN",Claiborne County,TN,Tennessee,0.40485035116578405,47025
511,"Claiborne Parish, LA",Claiborne Parish,LA,Louisiana,0.3333511078884786,22027
512,"Clallam County, WA",Clallam County,WA,Washington,0.4563290704953588,53009
513,"Clare County, MI",Clare County,MI,Michigan,0.4577784582643234,26035
514,"Clarendon County, SC",Clarendon County,SC,South Carolina,0.3725247286660307,45027
515,"Clarion County, PA",Clarion County,PA,Pennsylvania,0.42753358759009963,42031
516,"Clark County, AR",Clark County,AR,Arkansas,0.4181891446361843,05019
517,"Clark County, ID",Clark County,ID,Idaho,0.2967958823529412,16033
518,"Clark County, IL",Clark County,IL,Illinois,0.5201884817504958,17023
519,"Clark County, IN",Clark County,IN,Indiana,0.530170391846777,18019
520,"Clark County, KS",Clark County,KS,Kansas,0.4829264201680673,20025
521,"Clark County, KY",Clark County,KY,Kentucky,0.5663620847712292,21049
522,"Clark County, MO",Clark County,MO,Missouri,0.34325540335738625,29045
523,"Clark County, NV",Clark County,NV,Nevada,0.6240118142773827,32003
524,"Clark County, OH",Clark County,OH,Ohio,0.5185441886335855,39023
525,"Clark County, SD",Clark County,SD,South Dakota,0.4419254285714286,46025
526,"Clark County, WA",Clark County,WA,Washington,0.6640918991596639,53011
527,"Clark County, WI",Clark County,WI,Wisconsin,0.4437916638655462,55019
528,"Clarke County, AL",Clarke County,AL,Alabama,0.38022267247313046,01025
529,"Clarke County, GA",Clarke County,GA,Georgia,0.4854606219739161,13059
530,"Clarke County, IA",Clarke County,IA,Iowa,0.5289297478991597,19039
531,"Clarke County, MS",Clarke County,MS,Mississippi,0.33903430599189677,28023
532,"Clarke County, VA",Clarke County,VA,Virginia,0.6539716635492461,51043
533,"Clatsop County, OR",Clatsop County,OR,Oregon,0.578001901969666,41007
534,"Clay County, AL",Clay County,AL,Alabama,0.46644898264030604,01027
535,"Clay County, AR",Clay County,AR,Arkansas,0.33347798943882895,05021
536,"Clay County, FL",Clay County,FL,Florida,0.6568941381750221,12019
537,"Clay County, GA",Clay County,GA,Georgia,0.2977396552682306,13061
538,"Clay County, IA",Clay County,IA,Iowa,0.5059330061591775,19041
539,"Clay County, IL",Clay County,IL,Illinois,0.4477920932781224,17025
540,"Clay County, IN",Clay County,IN,Indiana,0.49348362988794203,18021
541,"Clay County, KS",Clay County,KS,Kansas,0.4684618871759866,20027
542,"Clay County, KY",Clay County,KY,Kentucky,0.2839530279729414,21051
543,"Clay County, MN",Clay County,MN,Minnesota,0.5762803826676218,27027
544,"Clay County, MO",Clay County,MO,Missouri,0.5964255687530183,29047
545,"Clay County, MS",Clay County,MS,Mississippi,0.3475433344284487,28025
546,"Clay County, NC",Clay County,NC,North Carolina,0.3961368790319708,37043
547,"Clay County, NE",Clay County,NE,Nebraska,0.4412495798319328,31035
548,"Clay County, SD",Clay County,SD,South Dakota,0.4793940223957694,46027
549,"Clay County, TN",Clay County,TN,Tennessee,0.3602820195701317,47027
550,"Clay County, TX",Clay County,TX,Texas,0.37844924340456865,48077
551,"Clay County, WV",Clay County,WV,West Virginia,0.2673517108024557,54015
552,"Clayton County, GA",Clayton County,GA,Georgia,0.5284216266653176,13063
553,"Clayton County, IA",Clayton County,IA,Iowa,0.4636279459498496,19043
554,"Clear Creek County, CO",Clear Creek County,CO,Colorado,0.5911432358316049,08019
555,"Clearfield County, PA",Clearfield County,PA,Pennsylvania,0.38707424214980385,42033
556,"Clearwater County, ID",Clearwater County,ID,Idaho,0.3433416386673369,16035
557,"Clearwater County, MN",Clearwater County,MN,Minnesota,0.45634763509099524,27029
558,"Cleburne County, AL",Cleburne County,AL,Alabama,0.41187875715750266,01029
559,"Cleburne County, AR",Cleburne County,AR,Arkansas,0.36254220785553976,05023
560,"Clermont County, OH",Clermont County,OH,Ohio,0.5886366600054709,39025
561,"Cleveland County, AR",Cleveland County,AR,Arkansas,0.3933326050420168,05025
562,"Cleveland County, NC",Cleveland County,NC,North Carolina,0.4693658013238625,37045
563,"Cleveland County, OK",Cleveland County,OK,Oklahoma,0.6423175194039019,40027
564,"Clinch County, GA",Clinch County,GA,Georgia,0.2722683361344538,13065
565,"Clinton County, IA",Clinton County,IA,Iowa,0.5217383835156105,19045
566,"Clinton County, IL",Clinton County,IL,Illinois,0.608728916028333,17027
567,"Clinton County, IN",Clinton County,IN,Indiana,0.5161748856574212,18023
568,"Clinton County, KY",Clinton County,KY,Kentucky,0.2873382461827574,21053
569,"Clinton County, MI",Clinton County,MI,Michigan,0.6220749993641473,26037
570,"Clinton County, MO",Clinton County,MO,Missouri,0.493558643049118,29049
571,"Clinton County, NY",Clinton County,NY,New York,0.4580167034994874,36019
572,"Clinton County, OH",Clinton County,OH,Ohio,0.5801624041572979,39027
573,"Clinton County, PA",Clinton County,PA,Pennsylvania,0.5114297493746258,42035
574,"Cloud County, KS",Cloud County,KS,Kansas,0.43875230105645646,20029
575,"Coahoma County, MS",Coahoma County,MS,Mississippi,0.2584923193277311,28027
576,"Coal County, OK",Coal County,OK,Oklahoma,0.2894457478991596,40029
577,"Cobb County, GA",Cobb County,GA,Georgia,0.7229995524272338,13067
578,"Cochise County, AZ",Cochise County,AZ,Arizona,0.40611760482387593,04003
